ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-11-10,30276.639245606704,37054.52796822996,63371.663575541425,30276.639239913075,30276.63925167875,20276.50043312745,20276.50043312745,20276.50043312745,7440.110857855055,7440.110857855055,7440.110857855055,12836.389575272398,12836.389575272398,12836.389575272398,0.0,0.0,0.0,50553.13967873415
2011-11-11,30284.596162620477,27096.4653130405,53502.1955691174,30284.596154241593,30284.59617112305,9710.983761763768,9710.983761763768,9710.983761763768,-3101.7056481424866,-3101.7056481424866,-3101.7056481424866,12812.689409906256,12812.689409906256,12812.689409906256,0.0,0.0,0.0,39995.57992438425
2011-11-12,30292.553079634243,39419.46824384189,66228.38042070036,30292.553067969606,30292.55309160914,22134.518017236285,22134.518017236285,22134.518017236285,9316.8762253605,9316.8762253605,9316.8762253605,12817.641791875785,12817.641791875785,12817.641791875785,0.0,0.0,0.0,52427.071096870524
2011-11-13,30300.509996648012,15557.926796096634,42620.67519564156,30300.50998227585,30300.51001340785,-1054.711850404394,-1054.711850404394,-1054.711850404394,-13912.727508977183,-13912.727508977183,-13912.727508977183,12858.01565857279,12858.01565857279,12858.01565857279,0.0,0.0,0.0,29245.79814624362
2011-11-14,30308.466913661778,28041.41854756309,55466.99353289233,30308.46689551054,30308.46693626656,11272.857404392998,11272.857404392998,11272.857404392998,-1666.2835831122825,-1666.2835831122825,-1666.2835831122825,12939.140987505281,12939.140987505281,12939.140987505281,0.0,0.0,0.0,41581.32431805477
2011-11-15,30316.42383067555,32761.568669211454,61132.61744278909,30316.42380647655,30316.423858959846,16339.677439809893,16339.677439809893,16339.677439809893,3275.056069754101,3275.056069754101,3275.056069754101,13064.621370055793,13064.621370055793,13064.621370055793,0.0,0.0,0.0,46656.101270485444
2011-11-16,30324.380747689316,29747.239732153124,55364.10148391826,30324.380719043664,30324.380781880667,11884.768328827142,11884.768328827142,11884.768328827142,-1351.3264126705296,-1351.3264126705296,-1351.3264126705296,13236.094741497673,13236.094741497673,13236.094741497673,0.0,0.0,0.0,42209.149076516456
2011-11-17,30332.337664703082,37844.2626757094,64696.33316055088,30332.337630316324,30332.33770211905,20893.16181974113,20893.16181974113,20893.16181974113,7440.1108578289095,7440.1108578289095,7440.1108578289095,13453.050961912219,13453.050961912219,13453.050961912219,0.0,0.0,0.0,51225.49948444421
2011-11-18,30340.29458171685,26605.15667972741,52994.450642319825,30340.294541968182,30340.294624904967,10611.007749960107,10611.007749960107,10611.007749960107,-3101.7056481362447,-3101.7056481362447,-3101.7056481362447,13712.713398096352,13712.713398096352,13712.713398096352,0.0,0.0,0.0,40951.302331676954
2011-11-19,30348.251498730617,40377.110320702945,67032.64340777404,30348.251454166824,30348.251547063996,23326.86610226043,23326.86610226043,23326.86610226043,9316.87622535047,9316.87622535047,9316.87622535047,14009.98987690996,14009.98987690996,14009.98987690996,0.0,0.0,0.0,53675.11760099104
2011-11-20,30356.20841574439,17631.341404959865,44432.1081145565,30356.208365031358,30356.20846987831,424.76890559085524,424.76890559085524,424.76890559085524,-13912.72750901026,-13912.72750901026,-13912.72750901026,14337.496414601115,14337.496414601115,14337.496414601115,0.0,0.0,0.0,30780.977321335246
2011-11-21,30364.165332758155,30198.90085543402,56378.06146388302,30364.165273547056,30364.165392077557,13019.37144593662,13019.37144593662,13019.37144593662,-1666.2835831182256,-1666.2835831182256,-1666.2835831182256,14685.655029054846,14685.655029054846,14685.655029054846,0.0,0.0,0.0,43383.536778694775
2011-11-22,30372.122249771925,35147.359943833006,61948.32359110308,30372.122186511533,30372.122315479308,18317.920841466035,18317.920841466035,18317.920841466035,3275.0560697709084,3275.0560697709084,3275.0560697709084,15042.864771695127,15042.864771695127,15042.864771695127,0.0,0.0,0.0,48690.04309123796
2011-11-23,30380.07916678569,30334.212029006212,58348.96665730586,30380.079098879858,30380.079238955877,14044.416522188041,14044.416522188041,14044.416522188041,-1351.3264126244924,-1351.3264126244924,-1351.3264126244924,15395.742934812533,15395.742934812533,15395.742934812533,0.0,0.0,0.0,44424.49568897373
2011-11-24,30388.036083799463,39796.628490913106,67709.15232257865,30388.036010220967,30388.036164388686,23169.542119088474,23169.542119088474,23169.542119088474,7440.110857870162,7440.110857870162,7440.110857870162,15729.43126121831,15729.43126121831,15729.43126121831,0.0,0.0,0.0,53557.57820288793
2011-11-25,30395.99300081323,30336.017194436954,56960.067317969064,30395.99292114541,30395.993089109408,12926.254320406468,12926.254320406468,12926.254320406468,-3101.7056481493246,-3101.7056481493246,-3101.7056481493246,16027.959968555791,16027.959968555791,16027.959968555791,0.0,0.0,0.0,43322.24732121969
2011-11-26,30403.949917826994,42339.82443474625,68800.96820241984,30403.949829035246,30403.950012147936,25591.536785186825,25591.536785186825,25591.536785186825,9316.876225340444,9316.876225340444,9316.876225340444,16274.660559846381,16274.660559846381,16274.660559846381,0.0,0.0,0.0,55995.48670301382
2011-11-27,30411.906834840764,19372.450020187265,47022.871407488776,30411.906738254656,30411.906938530094,2539.889271065303,2539.889271065303,2539.889271065303,-13912.727509005246,-13912.727509005246,-13912.727509005246,16452.61678007055,16452.61678007055,16452.61678007055,0.0,0.0,0.0,32951.79610590607
2011-11-28,30419.86375185453,32235.09302906748,57824.872512221664,30419.863647998132,30419.863864929666,14878.858162246406,14878.858162246406,14878.858162246406,-1666.2835831594016,-1666.2835831594016,-1666.2835831594016,16545.141745405806,16545.141745405806,16545.141745405806,0.0,0.0,0.0,45298.721914100934
2011-11-29,30427.820668868302,37351.29872335765,63545.998055927135,30427.82055826942,30427.820790787315,19811.3243284865,19811.3243284865,19811.3243284865,3275.0560697191986,3275.0560697191986,3275.0560697191986,16536.268258767297,16536.268258767297,16536.268258767297,0.0,0.0,0.0,50239.1449973548
2011-11-30,30435.777585882068,31349.170131601393,59087.848676405505,30435.777468396453,30435.777717110574,15059.912253523678,15059.912253523678,15059.912253523678,-1351.32641263943,-1351.32641263943,-1351.32641263943,16411.238666163106,16411.238666163106,16411.238666163106,0.0,0.0,0.0,45495.68983940575
2011-12-01,30443.734502895837,41382.881199466734,68112.1670977575,30443.73437739506,30443.73464226334,23597.09118418519,23597.09118418519,23597.09118418519,7440.11085784402,7440.11085784402,7440.11085784402,16156.980326341169,16156.980326341169,16156.980326341169,0.0,0.0,0.0,54040.82568708103
2011-12-02,30451.691419909603,30371.84021033868,56167.93977346991,30451.69128633464,30451.691564100423,12660.84722662156,12660.84722662156,12660.84722662156,-3101.705648138217,-3101.705648138217,-3101.705648138217,15762.552874759775,15762.552874759775,15762.552874759775,0.0,0.0,0.0,43112.53864653116
2011-12-03,30459.64833692337,41272.700131519145,68345.76217496094,30459.648194284095,30459.64849271352,24536.430189177245,24536.430189177245,24536.430189177245,9316.876225330416,9316.876225330416,9316.876225330416,15219.55396384683,15219.55396384683,15219.55396384683,0.0,0.0,0.0,54996.07852610061
2011-12-04,30467.60525393714,17627.357463665197,45007.11032373077,30467.605103355556,30467.605418620868,609.7435372110826,609.7435372110826,609.7435372110826,-13912.727509028251,-13912.727509028251,-13912.727509028251,14522.47104623933,14522.47104623933,14522.47104623933,0.0,0.0,0.0,31077.348791148223
2011-12-05,30475.562170950907,29713.29352887433,56232.25922915465,30475.562010702215,30475.562342652254,12002.684432937243,12002.684432937243,12002.684432937243,-1666.2835831653438,-1666.2835831653438,-1666.2835831653438,13668.968016102586,13668.968016102586,13668.968016102586,0.0,0.0,0.0,42478.246603888154
2011-12-06,30483.519087964676,33490.350983752855,59736.49774187624,30483.51892147504,30483.519270330322,15935.153175254121,15935.153175254121,15935.153175254121,3275.056069795595,3275.056069795595,3275.056069795595,12660.097105458528,12660.097105458528,12660.097105458528,0.0,0.0,0.0,46418.672263218796
2011-12-07,30491.47600497844,27434.7856444336,53819.521461383374,30491.4758303524,30491.476198424476,10149.101894870011,10149.101894870011,10149.101894870011,-1351.3264126543697,-1351.3264126543697,-1351.3264126543697,11500.428307524382,11500.428307524382,11500.428307524382,0.0,0.0,0.0,40640.57789984845
2011-12-08,30499.432921992215,35209.769666218046,61561.741690231844,30499.432738636875,30499.433120908245,17638.20157640664,17638.20157640664,17638.20157640664,7440.110857885272,7440.110857885272,7440.110857885272,10198.090718521367,10198.090718521367,10198.090718521367,0.0,0.0,0.0,48137.63449839885
2011-12-09,30507.38983900598,22913.917775052352,49027.94531397171,30507.389646601292,30507.390046323246,5663.01684906351,5663.01684906351,5663.01684906351,-3101.7056481319746,-3101.7056481319746,-3101.7056481319746,8764.722497195484,8764.722497195484,8764.722497195484,0.0,0.0,0.0,36170.40668806949
2011-12-10,30515.346756019746,34009.237969719026,60569.79834064417,30515.346553733893,30515.346972792584,16532.204800613614,16532.204800613614,16532.204800613614,9316.876225353384,9316.876225353384,9316.876225353384,7215.328575260227,7215.328575260227,7215.328575260227,0.0,0.0,0.0,47047.55155663336
2011-12-11,30523.30367303352,8783.118006857385,35304.51483083215,30523.303461950087,30523.30389631214,-8344.679763296632,-8344.679763296632,-8344.679763296632,-13912.727509023238,-13912.727509023238,-13912.727509023238,5568.047745726608,5568.047745726608,5568.047745726608,0.0,0.0,0.0,22178.62390973689
2011-12-12,30531.260590047284,19161.79594172243,45907.65994457035,30531.260370229484,30531.260822924392,2177.5496583369395,2177.5496583369395,2177.5496583369395,-1666.2835831170785,-1666.2835831170785,-1666.2835831170785,3843.833241454018,3843.833241454018,3843.833241454018,0.0,0.0,0.0,32708.810248384223
2011-12-13,30539.217507061054,22652.12730818462,48253.22089951015,30539.2172777657,30539.217748991032,5341.109393513511,5341.109393513511,5341.109393513511,3275.0560697528126,3275.0560697528126,3275.0560697528126,2066.0533237606983,2066.0533237606983,2066.0533237606983,0.0,0.0,0.0,35880.32690057457
2011-12-14,30547.17442407482,15877.145661677205,42974.60002141405,30547.17418024234,30547.17467517025,-1091.3057491293234,-1091.3057491293234,-1091.3057491293234,-1351.3264126693077,-1351.3264126693077,-1351.3264126693077,260.0206635399842,260.0206635399842,260.0206635399842,0.0,0.0,0.0,29455.868674945497
2011-12-15,30555.131341088592,22800.484599713403,49494.146910965865,30555.131084259385,30555.131603077458,5892.572208325278,5892.572208325278,5892.572208325278,7440.110857854087,7440.110857854087,7440.110857854087,-1547.5386495288092,-1547.5386495288092,-1547.5386495288092,0.0,0.0,0.0,36447.70354941387
2011-12-16,30563.088258102358,10956.438046062793,37508.2026916547,30563.087992540874,30563.08853241578,-6430.769496942913,-6430.769496942913,-6430.769496942913,-3101.7056481329587,-3101.7056481329587,-3101.7056481329587,-3329.063848809954,-3329.063848809954,-3329.063848809954,0.0,0.0,0.0,24132.318761159444
2011-12-17,30571.045175116124,21805.037529823963,48705.80234050133,30571.04490079928,30571.045460292997,4260.104327905523,4260.104327905523,4260.104327905523,9316.876225328931,9316.876225328931,9316.876225328931,-5056.7718974234085,-5056.7718974234085,-5056.7718974234085,0.0,0.0,0.0,34831.14950302165
2011-12-18,30579.002092129893,-3050.454913786193,23736.8176159374,30579.00180784307,30579.002388219673,-20616.015881226045,-20616.015881226045,-20616.015881226045,-13912.727509018225,-13912.727509018225,-13912.727509018225,-6703.2883722078195,-6703.2883722078195,-6703.2883722078195,0.0,0.0,0.0,9962.986210903848
2011-12-19,30586.95900914366,9054.669812343927,33687.10201549679,30586.958714226526,30586.95931657652,-9908.564515811575,-9908.564515811575,-9908.564515811575,-1666.283583177227,-1666.283583177227,-1666.283583177227,-8242.280932634349,-8242.280932634349,-8242.280932634349,0.0,0.0,0.0,20678.39449333208
2011-12-20,30594.91592615743,10622.060178670135,36861.69498657192,30594.915618515282,30594.916242126965,-6374.023128889105,-6374.023128889105,-6374.023128889105,3275.056069701101,3275.056069701101,3275.056069701101,-9649.079198590205,-9649.079198590205,-9649.079198590205,0.0,0.0,0.0,24220.892797268327
2011-12-21,30602.872843171197,4906.568908917485,31275.41259360193,30602.87252776239,30602.873173383876,-12252.591421512243,-12252.591421512243,-12252.591421512243,-1351.3264126232689,-1351.3264126232689,-1351.3264126232689,-10901.265008888973,-10901.265008888973,-10901.265008888973,0.0,0.0,0.0,18350.281421658954
2011-12-22,30610.829760184966,13312.709801529405,39841.45607622707,30610.829437106157,30610.830101723455,-4539.106754534211,-4539.106754534211,-4539.106754534211,7440.110857864162,7440.110857864162,7440.110857864162,-11979.217612398375,-11979.217612398375,-11979.217612398375,0.0,0.0,0.0,26071.723005650754
2011-12-23,30618.786677198732,1278.2756034644588,27268.905089461878,30618.786345775123,30618.787031214164,-15968.304991533905,-15968.304991533905,-15968.304991533905,-3101.7056481218524,-3101.7056481218524,-3101.7056481218524,-12866.599343412052,-12866.599343412052,-12866.599343412052,0.0,0.0,0.0,14650.481685664827
2011-12-24,30626.743594212498,12750.791716547095,39787.04840492986,30626.743255424546,30626.74396341263,-4233.892503335082,-4233.892503335082,-4233.892503335082,9316.876225333326,9316.876225333326,9316.876225333326,-13550.768728668409,-13550.768728668409,-13550.768728668409,0.0,0.0,0.0,26392.851090877415
2011-12-25,30634.70051122627,-10019.694690789518,15268.33330555248,30634.700163592952,30634.700890832024,-27935.83723967925,-27935.83723967925,-27935.83723967925,-13912.727508954977,-13912.727508954977,-13912.727508954977,-14023.109730724269,-14023.109730724269,-14023.109730724269,0.0,0.0,0.0,2698.8632715470194
2011-12-26,30642.657428240036,1302.831335972874,27684.244749964368,30642.657066930224,30642.657824614733,-15945.551488894,-15945.551488894,-15945.551488894,-1666.2835831465807,-1666.2835831465807,-1666.2835831465807,-14279.26790574742,-14279.26790574742,-14279.26790574742,0.0,0.0,0.0,14697.105939346036
2011-12-27,30650.614345253805,6072.165591756812,32856.43153676722,30650.61397390067,30650.61475520137,-11044.230520163765,-11044.230520163765,-11044.230520163765,3275.056069717909,3275.056069717909,3275.056069717909,-14319.286589881674,-14319.286589881674,-14319.286589881674,0.0,0.0,0.0,19606.38382509004
2011-12-28,30658.57126226757,1945.002097526169,29127.00801087143,30658.570879823634,30658.57168765951,-15498.96517803656,-15498.96517803656,-15498.96517803656,-1351.3264126913773,-1351.3264126913773,-1351.3264126913773,-14147.638765345184,-14147.638765345184,-14147.638765345184,0.0,0.0,0.0,15159.60608423101
2011-12-29,30666.528179281344,10942.97897510715,37946.35622226855,30666.527787788666,30666.528620132904,-6333.042070349945,-6333.042070349945,-6333.042070349945,7440.11085787424,7440.11085787424,7440.11085787424,-13773.152928224183,-13773.152928224183,-13773.152928224183,0.0,0.0,0.0,24333.4861089314
2011-12-30,30674.48509629511,115.37895538143394,28130.94414710618,30674.48469489161,30674.485553424205,-16310.539661319945,-16310.539661319945,-16310.539661319945,-3101.705648134931,-3101.705648134931,-3101.705648134931,-13208.834013185015,-13208.834013185015,-13208.834013185015,0.0,0.0,0.0,14363.945434975165
2011-12-31,30682.44201330888,14772.09522615193,40869.61982350278,30682.441598318805,30682.442482779625,-3154.7069273132397,-3154.7069273132397,-3154.7069273132397,9316.876225356296,9316.876225356296,9316.876225356296,-12471.583152669537,-12471.583152669537,-12471.583152669537,0.0,0.0,0.0,27527.73508599564
2012-01-01,30690.398930322644,-7670.478307388575,18259.79828407579,30690.398504379453,30690.399412806586,-25494.550195060372,-25494.550195060372,-25494.550195060372,-13912.727508988051,-13912.727508988051,-13912.727508988051,-11581.822686072317,-11581.822686072317,-11581.822686072317,0.0,0.0,0.0,5195.848735262272
2012-01-02,30698.35584733641,5184.021466099861,32018.49240448495,30698.355406277078,30698.356344283573,-12229.31889967024,-12229.31889967024,-12229.31889967024,-1666.2835831525224,-1666.2835831525224,-1666.2835831525224,-10563.035316517717,-10563.035316517717,-10563.035316517717,0.0,0.0,0.0,18469.036947666173
2012-01-03,30706.312764350183,11118.001610507705,38116.966828565164,30706.31231086701,30706.31327439557,-6166.17250197329,-6166.17250197329,-6166.17250197329,3275.056069675126,3275.056069675126,3275.056069675126,-9441.228571648415,-9441.228571648415,-9441.228571648415,0.0,0.0,0.0,24540.14026237689
2012-01-04,30714.26968136395,7473.8339432159655,33818.63602707222,30714.269218149217,30714.27020213481,-9595.664111097829,-9595.664111097829,-9595.664111097829,-1351.3264126531456,-1351.3264126531456,-1351.3264126531456,-8244.337698444684,-8244.337698444684,-8244.337698444684,0.0,0.0,0.0,21118.605570266118
2012-01-05,30722.226598377718,17624.390563607478,44331.82283829769,30722.22611665068,30722.22713257581,438.5291012494956,438.5291012494956,438.5291012494956,7440.110857879272,7440.110857879272,7440.110857879272,-7001.581756629777,-7001.581756629777,-7001.581756629777,0.0,0.0,0.0,31160.755699627214
2012-01-06,30730.183515391484,8533.368947325907,35671.238399350535,30730.183019823962,30730.184058691873,-8844.494573501468,-8844.494573501468,-8844.494573501468,-3101.70564812869,-3101.70564812869,-3101.70564812869,-5742.788925372777,-5742.788925372777,-5742.788925372777,0.0,0.0,0.0,21885.688941890017
2012-01-07,30738.140432405256,21292.876901433166,47711.244846075184,30738.139927281,30738.140984267404,4819.1683561562495,4819.1683561562495,4819.1683561562495,9316.876225346268,9316.876225346268,9316.876225346268,-4497.70786919002,-4497.70786919002,-4497.70786919002,0.0,0.0,0.0,35557.30878856151
2012-01-08,30746.097349419022,1541.3036607697352,27232.881875324027,30746.09683004394,30746.097913985443,-17208.049906492386,-17208.049906492386,-17208.049906492386,-13912.727508983042,-13912.727508983042,-13912.727508983042,-3295.3223975093483,-3295.3223975093483,-3295.3223975093483,0.0,0.0,0.0,13538.047442926636
2012-01-09,30754.054266432788,13687.973307152815,41124.624265490515,30754.053733347788,30754.05484592594,-3829.4701703233,-3829.4701703233,-3829.4701703233,-1666.283583158464,-1666.283583158464,-1666.283583158464,-2163.186587164835,-2163.186587164835,-2163.186587164835,0.0,0.0,0.0,26924.584096109487
2012-01-10,30762.011183446557,20102.15180758524,45754.26746603234,30762.01063385344,30762.01177920493,2148.259050950404,2148.259050950404,2148.259050950404,3275.0560697515234,3275.0560697515234,3275.0560697515234,-1126.7970188011193,-1126.7970188011193,-1126.7970188011193,0.0,0.0,0.0,32910.27023439696
2012-01-11,30769.968100460323,15018.021015939154,41794.77363600657,30769.967533084386,30769.96871273974,-1560.3442326278614,-1560.3442326278614,-1560.3442326278614,-1351.3264127056418,-1351.3264127056418,-1351.3264127056418,-209.0178199222197,-209.0178199222197,-209.0178199222197,0.0,0.0,0.0,29209.623867832463
2012-01-12,30777.925017474096,24076.183860450437,52451.7991247828,30777.92443480581,30777.92564859087,8010.538023174566,8010.538023174566,8010.538023174566,7440.110857853129,7440.110857853129,7440.110857853129,570.4271653214352,570.4271653214352,570.4271653214352,0.0,0.0,0.0,38788.46304064866
2012-01-13,30785.88193448786,16014.28252530748,43381.37944670852,30785.881339730255,30785.88258309205,-1906.3231376906435,-1906.3231376906435,-1906.3231376906435,-3101.705648129675,-3101.705648129675,-3101.705648129675,1195.3825104390314,1195.3825104390314,1195.3825104390314,0.0,0.0,0.0,28879.558796797217
2012-01-14,30793.838851501634,28850.70083773122,55098.568903344305,30793.838244858718,30793.83951342678,10970.475383312136,10970.475383312136,10970.475383312136,9316.876225350667,9316.876225350667,9316.876225350667,1653.5991579614706,1653.5991579614706,1653.5991579614706,0.0,0.0,0.0,41764.31423481377
2012-01-15,30801.7957685154,5160.152748163845,32249.161680033787,30801.795156743472,30801.796445353273,-11975.753450717963,-11975.753450717963,-11975.753450717963,-13912.727509016118,-13912.727509016118,-13912.727509016118,1936.974058298157,1936.974058298157,1936.974058298157,0.0,0.0,0.0,18826.042317797437
2012-01-16,30809.75268552917,18442.250702285517,44281.43158908496,30809.752058446116,30809.753371829625,375.40235289091936,375.40235289091936,375.40235289091936,-1666.283583182024,-1666.283583182024,-1666.283583182024,2041.6859360729432,2041.6859360729432,2041.6859360729432,0.0,0.0,0.0,31185.15503842009
2012-01-17,30817.709602542935,22362.6983857782,48736.1477389501,30817.708967084778,30817.71029803977,5243.28040589983,5243.28040589983,5243.28040589983,3275.0560696998127,3275.0560696998127,3275.0560696998127,1968.2243362000168,1968.2243362000168,1968.2243362000168,0.0,0.0,0.0,36060.990008442765
2012-01-18,30825.6665195567,17114.769197510264,44130.97371870522,30825.66586628855,30825.66722491418,369.9854714244189,369.9854714244189,369.9854714244189,-1351.32641266741,-1351.32641266741,-1351.32641266741,1721.311884091829,1721.311884091829,1721.311884091829,0.0,0.0,0.0,31195.651990981118
2012-01-19,30833.623436570473,26997.53065986015,53312.32219292653,30833.622770689904,30833.624154359677,8749.833329196204,8749.833329196204,8749.833329196204,7440.110857863206,7440.110857863206,7440.110857863206,1309.722471332999,1309.722471332999,1309.722471332999,0.0,0.0,0.0,39583.45676576668
2012-01-20,30841.58035358424,14620.766749752855,41164.85435803452,30841.579673419714,30841.581085402744,-2355.7048728475283,-2355.7048728475283,-2355.7048728475283,-3101.7056481306613,-3101.7056481306613,-3101.7056481306613,746.0007752831327,746.0007752831327,746.0007752831327,0.0,0.0,0.0,28485.87548073671
2012-01-21,30849.537270598008,26734.034261778754,53710.64735077533,30849.53657491135,30849.53801348201,9362.967291242066,9362.967291242066,9362.967291242066,9316.87622534893,9316.87622534893,9316.87622534893,46.09106589313618,46.09106589313618,46.09106589313618,0.0,0.0,0.0,40212.504561840076
2012-01-22,30857.494187611774,2731.111759427127,28998.38024180262,30857.493474762276,30857.494943441852,-14683.841931637484,-14683.841931637484,-14683.841931637484,-13912.727508962942,-13912.727508962942,-13912.727508962942,-771.1144226745427,-771.1144226745427,-771.1144226745427,0.0,0.0,0.0,16173.65225597429
2012-01-23,30865.451104625547,14435.957064281341,40606.87209045279,30865.4503787245,30865.451879359072,-3350.5788193942844,-3350.5788193942844,-3350.5788193942844,-1666.2835831337586,-1666.2835831337586,-1666.2835831337586,-1684.2952362605267,-1684.2952362605267,-1684.2952362605267,0.0,0.0,0.0,27514.872285231264
2012-01-24,30873.408021639312,17985.87331139572,44514.62397903006,30873.407282346423,30873.408816545376,604.7795330686099,604.7795330686099,604.7795330686099,3275.0560697166197,3275.0560697166197,3275.0560697166197,-2670.27653664801,-2670.27653664801,-2670.27653664801,0.0,0.0,0.0,31478.18755470792
2012-01-25,30881.364938653078,12084.962197119865,38369.6248550146,30881.364185096576,30881.365750236295,-5055.968094603938,-5055.968094603938,-5055.968094603938,-1351.326412629179,-1351.326412629179,-1351.326412629179,-3704.641681974759,-3704.641681974759,-3704.641681974759,0.0,0.0,0.0,25825.39684404914
2012-01-26,30889.321855666847,19826.108037461454,47442.83805594104,30889.321086663316,30889.322674904157,2677.7435601092316,2677.7435601092316,2677.7435601092316,7440.110857837065,7440.110857837065,7440.110857837065,-4762.367297727832,-4762.367297727832,-4762.367297727832,0.0,0.0,0.0,33567.06541577608
2012-01-27,30897.278772680613,8649.09370840098,36011.5764592377,30897.277988159316,30897.279611651342,-8920.169764892718,-8920.169764892718,-8920.169764892718,-3101.705648136514,-3101.705648136514,-3101.705648136514,-5818.464116756204,-5818.464116756204,-5818.464116756204,0.0,0.0,0.0,21977.109007787894
2012-01-28,30905.235689694386,20585.72943056372,47104.03105398897,30905.234889690368,30905.236539278496,2468.269375886489,2468.269375886489,2468.269375886489,9316.876225353328,9316.876225353328,9316.876225353328,-6848.606849466839,-6848.606849466839,-6848.606849466839,0.0,0.0,0.0,33373.50506558087
2012-01-29,30913.19260670815,-4123.91972006632,22628.44094955301,30913.191794140334,30913.193469706053,-21742.464285523165,-21742.464285523165,-21742.464285523165,-13912.727508996017,-13912.727508996017,-13912.727508996017,-7829.7367765271465,-7829.7367765271465,-7829.7367765271465,0.0,0.0,0.0,9170.728321184986
2012-01-30,30921.14952372192,7302.021774947728,34021.418333215865,30921.148698421377,30921.150403466192,-10406.905205696981,-10406.905205696981,-10406.905205696981,-1666.2835831397008,-1666.2835831397008,-1666.2835831397008,-8740.621622557279,-8740.621622557279,-8740.621622557279,0.0,0.0,0.0,20514.24431802494
2012-01-31,30929.106440735686,11681.537386222277,38071.342479868064,30929.105594881454,30929.1073353713,-6287.302475188534,-6287.302475188534,-6287.302475188534,3275.0560697334276,3275.0560697334276,3275.0560697334276,-9562.35854492196,-9562.35854492196,-9562.35854492196,0.0,0.0,0.0,24641.80396554715
2012-02-01,30937.063357749452,6141.674903321096,32519.277145862947,30937.062495424758,30937.06427323693,-11630.134132393128,-11630.134132393128,-11630.134132393128,-1351.3264126894808,-1351.3264126894808,-1351.3264126894808,-10278.807719703647,-10278.807719703647,-10278.807719703647,0.0,0.0,0.0,19306.929225356325
2012-02-02,30945.020274763225,14111.0623552746,40575.94968631495,30945.01939449736,30945.02120701391,-3436.8351230681938,-3436.8351230681938,-3436.8351230681938,7440.110857878315,7440.110857878315,7440.110857878315,-10876.94598094651,-10876.94598094651,-10876.94598094651,0.0,0.0,0.0,27508.18515169503
