CustomerID,TotalAmount,Quantity,NumPurchases,Churn,Prediction
15867,3810.14,2052,15,0,0
15869,149.64,175,2,1,0
15870,351.44,333,1,0,0
15872,316.25,187,2,0,0
15874,4405.88,2534,7,0,0
15877,490.33,368,2,0,0
15880,329.03,202,1,1,1
15881,501.39,260,5,1,1
15882,516.36,276,4,1,1
15883,396.48,223,2,0,0
15885,379.35,111,3,1,1
15886,181.09,147,1,0,0
15888,168.31,76,1,0,1
15889,420.07,206,2,1,1
15891,511.68,418,1,1,1
15894,258.25,164,2,1,1
15895,179.17,94,1,1,1
15897,208.59,223,2,1,1
15898,1383.83,567,5,0,0
15899,56.25,39,1,1,1
15900,337.28000000000003,216,1,0,0
15901,351.73,379,3,0,0
15903,5126.76,2410,7,0,0
15904,164.68,84,1,0,0
15906,1567.69,544,7,0,0
15907,882.72,478,3,0,0
15909,191.94,98,1,1,1
15910,1228.88,1013,8,0,0
15912,264.62,185,2,1,1
15916,1502.8600000000001,752,8,0,0
15917,123.1,42,1,1,1
15918,334.23,153,2,1,1
15919,525.69,385,2,0,0
15920,167.5,99,4,1,1
15921,323.03000000000003,162,1,1,1
15922,369.5,138,1,1,1
15923,127.08,122,1,1,1
15925,207.15,93,1,1,1
15930,426.63,139,1,0,0
15932,2495.87,2325,8,0,0
15933,1107.46,885,3,0,0
15935,416.86,115,2,1,1
15937,145.35000000000002,73,1,0,0
15938,404.58000000000004,240,5,1,0
15939,6115.01,4728,15,0,0
15940,35.8,4,1,1,1
15942,337.44,232,1,1,1
15944,325.1,50,1,1,1
15945,181.0,52,1,1,0
15947,1708.24,898,1,0,0
15948,955.24,567,2,0,0
15949,364.72,284,2,0,0
15950,1744.71,719,4,0,0
15951,708.22,313,2,0,0
15952,781.91,391,4,0,0
15953,1657.28,891,8,0,0
15955,4416.26,2135,14,0,0
15957,428.89,211,1,0,1
15958,104.35,33,1,0,1
15963,470.76,298,2,0,0
15965,808.87,434,4,0,0
15967,397.68,205,2,0,0
15969,666.1,124,3,0,0
15970,314.09999999999997,116,1,1,1
15971,4199.85,1717,12,0,0
15973,307.82000000000005,106,1,1,1
15974,3442.15,2262,7,0,0
15975,371.01,243,1,0,0
15976,427.64,275,2,1,1
15977,1054.73,1016,2,0,0
15978,1098.78,888,1,0,0
15980,2398.86,1560,3,0,0
15981,3408.48,1866,8,0,0
15983,1465.12,886,4,0,0
15984,2780.63,1815,10,0,0
15985,1142.42,1086,2,1,0
15986,168.12,268,1,0,0
15987,1432.77,1533,7,0,0
15988,156.78,180,1,0,0
15990,792.11,443,2,0,0
15992,41.989999999999995,17,1,0,0
15993,2777.67,2037,7,0,0
15994,414.27,173,1,0,0
15996,1032.58,380,6,0,0
15998,3080.22,2032,5,0,0
16000,12393.7,5110,3,0,0
16003,2735.37,1185,5,0,0
16005,578.71,280,4,0,0
16006,101.4,84,1,1,1
16007,1693.81,1388,4,0,0
16008,478.78,323,3,0,0
16009,972.11,366,4,0,0
16010,392.4,202,3,1,1
16011,3352.96,2035,16,0,0
16012,1415.29,799,3,0,0
16013,37130.6,15536,47,0,0
16014,646.83,258,3,0,0
16015,704.55,907,3,0,0
16016,1465.51,602,8,0,0
16017,211.88,102,1,0,0
16018,408.9,190,2,0,0
16019,3786.24,1733,9,0,0
16020,851.01,487,3,0,0
16022,602.63,255,1,1,1
16023,719.81,358,3,0,0
16024,251.03,397,1,0,1
16025,439.65999999999997,338,1,0,0
16026,236.09,243,1,0,0
16027,934.62,1147,6,1,1
16029,80850.84,40108,63,0,0
16030,331.24,283,1,1,1
16031,547.9,421,2,1,1
16033,8778.82,3529,20,0,0
16034,437.70000000000005,242,3,1,1
16036,758.9200000000001,716,2,0,0
16037,855.02,428,3,1,1
16038,471.78,244,3,0,0
16040,1313.55,684,3,0,0
16041,3166.4,1584,3,0,0
16042,1177.47,743,5,0,0
16043,773.99,503,4,0,0
16045,1340.7,897,4,1,0
16048,256.44,144,2,1,1
16049,1074.81,763,3,0,0
16050,137.9,278,1,1,0
16052,362.06,282,1,0,0
16053,1511.95,1793,2,0,0
16054,783.9,380,1,1,1
16055,134.8,22,1,1,1
16056,650.75,345,1,0,0
16057,2263.12,863,7,0,0
16059,1453.16,641,6,0,0
16062,1153.62,800,4,0,0
16063,335.32,262,1,1,1
16065,367.14,228,1,1,1
16066,1521.04,935,5,0,0
16070,852.15,457,2,0,0
16071,326.24,180,1,0,0
16072,584.3199999999999,140,1,1,1
16073,122.4,48,1,1,1
16076,2234.73,1435,10,0,0
16078,79.2,16,1,1,1
16079,1352.0,864,3,0,0
16080,217.16,128,2,0,0
16081,2799.42,1473,5,0,0
16083,1317.62,908,2,1,1
16084,436.18,216,1,1,1
16085,981.51,636,5,0,0
16086,1121.39,511,5,0,0
16091,315.06,154,2,1,1
16092,817.86,628,3,1,1
16093,17.0,20,1,1,1
16094,1078.23,647,4,0,0
16096,320.62,155,1,1,1
16097,185.04999999999998,87,1,1,1
16098,2005.63,613,7,0,0
16099,731.9,434,3,0,0
16101,1290.7,757,1,0,0
16102,1842.14,942,3,0,0
16103,1429.64,558,6,0,0
16104,298.21,122,1,0,0
16105,336.96,330,1,1,1
16106,108.38,74,1,0,0
16107,3204.1600000000003,1176,7,0,0
16108,842.5,615,1,0,0
16109,611.88,612,2,1,1
16110,1320.95,720,3,0,0
16112,195.74,574,4,1,0
16113,161.38,176,1,1,1
16114,135.75000000000003,43,1,1,1
16115,1660.8799999999999,994,8,0,0
16116,612.78,248,1,1,1
16117,232.21,130,1,1,1
16119,423.36,240,2,0,0
16120,1309.14,878,4,0,0
16121,854.66,576,2,0,0
16122,684.42,1128,4,0,0
16123,307.78000000000003,170,1,0,0
16124,249.0,48,1,1,0
16125,289.35,124,1,1,1
16126,6287.77,2125,4,0,0
16127,656.25,323,1,0,0
16128,1880.22,988,5,0,0
16131,3506.54,1802,6,0,0
16133,14589.04,8887,33,0,0
16134,618.09,371,2,0,0
16135,517.55,209,1,1,1
16136,709.38,440,3,0,0
16139,635.4100000000001,330,3,0,0
16140,725.1800000000001,730,2,0,0
16141,620.4,238,1,0,0
16142,535.34,422,1,1,1
16143,2424.94,919,6,0,0
16144,175.2,16,1,1,1
16145,3799.4900000000002,3123,11,0,0
16146,734.13,427,3,1,0
16147,375.0,246,1,1,1
16148,76.32000000000001,72,1,1,1
16149,280.52,308,2,0,0
16150,2053.02,1047,5,0,0
16152,1829.04,642,1,1,1
16153,1824.23,1073,5,0,0
16156,3092.04,1273,9,0,0
16157,656.69,347,3,0,0
16159,348.2,236,1,1,1
16160,1025.44,1162,2,0,0
16161,5533.67,2583,19,0,0
16162,37.4,4,1,1,1
16163,856.6,192,2,1,1
16164,822.48,433,3,0,0
16168,3787.6,1892,27,0,0
16169,1822.97,1325,4,0,0
16170,1885.05,1770,6,0,0
16171,73.19999999999999,24,1,0,0
16172,1140.21,787,5,1,1
16173,1418.32,575,6,0,0
16174,1009.55,651,3,1,1
16175,1037.5900000000001,533,4,1,0
16177,331.95,95,1,0,0
16178,197.9,94,1,1,1
16179,215.83,99,1,0,0
16180,10254.18,5867,8,1,1
16181,305.54,152,1,0,0
16182,6617.65,3791,4,0,0
16183,338.71000000000004,113,1,0,0
16184,1158.79,561,6,0,0
16185,529.41,260,2,0,0
16186,4006.94,3020,12,0,0
16187,6911.4400000000005,5048,15,0,0
16188,981.86,782,4,0,0
16189,215.48,134,2,0,0
16190,215.08,88,1,0,0
16191,5180.52,3351,13,0,0
16193,314.45,219,1,1,1
16198,400.68100000000004,129,1,0,1
16200,1068.8700000000001,516,2,0,0
16201,1863.47,1286,4,0,0
16202,365.27,191,1,1,0
16203,592.9,262,4,0,0
16204,384.18,218,1,0,0
16205,757.63,516,4,0,0
16206,537.0600000000001,272,4,0,0
16207,394.38,140,1,0,0
16208,664.26,333,2,0,0
16209,2262.62,1179,5,0,0
16210,21086.3,7559,18,0,0
16211,547.02,154,1,0,1
16212,690.34,244,2,0,0
16213,159.0,48,1,0,0
16214,1062.75,420,3,1,1
16215,242.35,104,1,0,0
16216,914.9300000000001,254,1,1,0
16217,304.25,91,2,1,1
16218,3084.68,2088,7,0,0
16221,860.86,714,3,0,0
16222,773.55,325,1,1,0
16224,1295.3,1116,4,0,0
16225,1096.32,493,5,0,0
16226,255.12,192,3,1,1
16227,314.22,90,1,1,1
16229,1010.6,318,2,0,0
16230,542.03,365,2,1,1
16232,990.88,550,4,0,0
16233,536.6800000000001,174,3,0,0
16235,867.3100000000001,330,5,0,0
16236,432.2,184,1,0,0
16239,414.2,228,2,0,0
16240,3718.8,1641,2,0,0
16241,2590.31,1443,13,0,0
16242,3579.86,1969,7,0,0
16243,409.1,110,2,0,0
16244,1522.75,855,2,1,1
16245,1413.66,1014,3,0,0
16247,114.56,182,1,1,1
16248,152.94,78,1,0,0
16249,1800.07,950,5,0,0
16250,389.44,208,2,1,0
16253,3683.86,3233,2,0,0
16255,2619.91,1767,8,0,0
16256,752.4300000000001,581,1,1,1
16257,46.95,2,1,1,1
16258,5203.51,2994,5,0,0
16260,1035.45,311,1,0,0
16261,728.54,301,4,0,0
16265,5447.0,2646,9,0,0
16266,861.89,398,7,0,0
16268,667.65,533,2,0,0
16270,1141.24,688,1,1,1
16271,1404.64,1024,5,0,0
16272,411.7,224,1,1,1
16274,351.75,153,1,1,1
16275,559.87,336,1,1,1
16276,810.6,420,1,1,1
16278,566.38,114,1,1,1
16279,1502.78,1046,3,0,0
16281,2062.06,934,1,0,1
16282,168.3,114,1,1,1
16283,1570.81,1236,5,0,0
16284,812.68,535,2,0,0
16287,142.5,298,1,1,1
16292,302.25,191,1,1,1
16293,2248.9900000000002,982,10,0,0
16295,1328.55,841,4,0,0
16297,301.9,206,1,1,1
16298,598.2,198,3,0,0
16302,233.22,158,1,1,1
16303,5360.63,2659,3,0,0
16305,361.22,256,1,1,1
16306,632.27,487,6,1,1
16308,2560.0,8000,4,0,0
16309,706.57,467,2,1,1
16311,616.26,394,2,0,0
16313,274.15000000000003,165,2,0,0
16315,226.37,75,1,1,1
16316,2938.91,1484,8,0,0
16317,1341.65,890,3,1,1
16318,328.15000000000003,199,1,0,0
16319,404.40000000000003,72,1,1,1
16320,1038.46,732,2,1,0
16321,373.65000000000003,135,5,0,0
16322,326.75,231,2,0,0
16323,207.50000000000003,50,1,1,1
16324,408.59000000000003,270,3,1,1
16325,594.24,194,3,0,0
16326,3039.2200000000003,682,14,0,0
16327,3820.27,2560,6,0,0
16330,251.91,147,3,0,0
16332,1582.8,797,7,0,0
16333,26626.8,32184,22,0,0
16337,151.05,87,1,0,0
16338,214.8,94,1,1,1
16339,94.05,21,1,1,1
16340,534.31,486,1,1,1
16341,1971.8700000000001,1398,4,0,0
16342,322.41,157,4,0,0
16343,328.58,175,2,0,0
16344,101.10000000000001,18,1,1,1
16345,565.46,288,1,0,0
16347,847.45,341,2,0,0
16348,1415.65,805,7,0,0
16349,53.5,9,1,1,1
16350,1116.47,545,4,0,0
16351,153.9,90,1,1,1
16352,494.44,300,2,0,0
16353,6675.71,2006,23,0,0
16354,395.8,150,2,0,0
16356,211.77,93,3,1,0
16357,658.88,246,3,0,0
16358,2027.5,1302,4,0,0
16359,1750.92,1183,9,0,0
16360,3450.41,2110,6,0,0
16361,891.21,418,4,0,0
16362,709.99,340,5,0,0
16363,109.36000000000001,52,1,0,0
16364,705.79,279,2,0,0
16365,1540.42,504,9,0,0
16366,327.3,256,1,0,0
16367,800.67,643,2,0,0
16368,479.91,251,2,0,0
16369,1545.41,1030,3,0,0
16370,1301.91,640,4,0,0
16372,355.73,158,2,0,0
16374,466.73,237,2,0,0
16376,974.96,691,2,0,0
16377,676.2,1500,1,1,1
16378,362.95,267,3,1,0
16379,2157.4,1410,4,0,0
16380,1743.1499999999999,1428,1,0,0
16383,643.76,467,2,0,0
16384,584.5,260,2,0,0
16385,554.86,258,3,0,0
16386,302.57,205,2,0,0
16387,94.36,44,1,1,1
16389,1382.0700000000002,1242,4,0,0
16392,217.89000000000001,201,1,1,0
16393,3040.96,1573,13,0,0
16394,1555.34,2604,5,0,0
16395,1482.06,1472,5,0,0
16398,1705.8,758,2,1,1
16399,408.02,263,2,0,1
16400,303.93,172,1,1,1
16401,4098.32,3882,12,0,0
16402,293.45,146,2,1,1
16403,177.5,114,1,1,1
16404,443.05,157,1,0,0
16405,167.25,187,2,1,1
16406,154.35,116,1,0,0
16407,2079.68,1093,10,0,0
16409,2022.98,1304,5,0,0
16411,211.7,131,2,0,0
16412,135.99,63,1,0,0
16413,262.2,148,1,0,0
16414,126.25,27,2,0,0
16415,200.27,178,1,0,0
16416,1051.4,672,3,0,0
16418,631.12,280,3,0,0
16419,958.71,428,6,1,1
16422,34684.4,33704,51,0,0
16423,346.12,230,1,0,0
16424,133.56,88,1,1,1
16425,302.7,199,1,1,1
16426,1863.76,1215,10,0,0
16427,241.06,156,2,1,1
16429,284.55,9,1,1,1
16430,300.85,103,1,0,0
16431,623.28,442,3,1,0
16432,287.40000000000003,276,1,0,0
16433,184.26,106,1,0,0
16434,1511.8,760,7,0,0
16438,798.35,463,5,0,0
16440,3640.67,2018,5,0,0
16441,381.2,173,2,0,0
16442,609.3,443,3,0,0
16444,654.67,407,4,0,0
16445,230.51,111,1,0,1
16446,168472.5,80997,2,0,0
16447,255.91,221,1,1,1
16448,182.99,76,1,1,1
16449,707.69,367,2,1,1
16450,311.92,200,1,1,0
16451,266.97,120,1,0,0
16454,6.9,3,2,0,0
16455,1841.18,988,7,0,0
16456,2158.18,1147,5,1,1
16457,208.36,140,1,1,1
16458,3482.7400000000002,2154,18,0,0
16460,811.23,876,3,0,0
16461,142.92,48,1,1,1
16462,136.0,16,3,0,0
16463,1422.4,1163,4,0,0
16464,1298.66,952,3,0,0
16466,1595.96,785,7,0,0
16468,74.9,31,1,0,0
16469,625.42,260,4,0,0
16470,752.77,522,4,0,0
16471,223.95000000000002,141,1,1,1
16473,316.11,196,3,1,1
16474,1810.65,909,7,0,0
16475,544.3,319,4,0,0
16477,2494.46,1415,7,0,0
16478,331.0,224,3,0,0
16479,300.83,102,2,0,0
16480,769.29,455,1,0,0
16482,220.62,346,1,0,0
16483,139.35,44,1,1,1
16484,404.3,200,2,1,0
16485,363.65,235,1,0,1
16488,498.8,728,3,0,0
16491,731.5,478,1,0,0
16493,1351.63,1164,4,0,0
16494,826.53,675,1,1,0
16495,648.26,328,3,0,0
16496,1599.52,1111,3,0,0
16497,2965.69,1396,6,0,0
16498,100.97,45,2,1,1
16499,365.45,127,2,1,0
16500,400.86,123,6,0,0
16503,1431.93,569,4,1,1
16504,465.88,510,1,0,0
16505,777.6,576,1,0,0
16506,90.30000000000001,42,2,0,0
16509,363.70000000000005,64,1,1,1
16510,248.1,92,1,1,1
16511,918.33,405,3,0,0
16513,874.59,407,4,0,0
16515,1624.14,826,5,0,0
16516,101.69999999999999,58,1,0,1
16517,162.70000000000002,96,1,1,1
16518,484.32,327,2,0,0
16519,215.07999999999998,54,2,0,0
16520,1046.57,558,3,1,1
16523,9418.470000000001,4265,21,0,0
16525,13027.45,7397,26,0,0
16526,290.36,106,1,1,1
16527,228.06,106,1,0,0
16528,244.41,171,1,0,1
16529,455.25,198,1,1,1
16531,1244.59,915,7,0,0
16532,6748.8,2016,3,0,0
16533,1082.81,611,3,0,0
16535,593.75,356,1,0,0
16536,548.12,250,1,1,1
16539,1388.81,477,4,0,0
16542,119.62,46,1,0,0
16545,339.3,78,1,1,1
16546,787.15,549,2,1,1
16549,4034.9,2294,10,0,0
16550,2298.97,1540,5,1,1
16551,922.12,970,3,1,1
16552,379.73,219,2,1,1
16553,5719.82,4600,12,1,1
16554,837.1,402,3,0,0
16555,285.89,175,2,0,0
16556,3313.79,1890,7,0,0
16557,281.85,111,2,0,0
16558,8338.49,5377,20,0,0
16560,841.41,500,2,0,0
16561,511.12,244,2,0,0
16563,1077.74,486,1,0,1
16565,173.7,46,1,1,1
16566,614.66,362,5,0,0
16567,865.6,996,2,1,1
16569,124.2,93,1,0,0
16570,3738.4,2112,10,0,0
16571,1421.69,1239,3,0,0
16572,1009.6,532,3,1,0
16573,663.61,360,2,0,0
16574,451.44,416,1,0,0
16581,105.84,134,1,1,1
16582,313.62,164,1,1,1
16583,233.45,111,1,1,1
16584,936.08,646,2,0,0
16586,463.95,95,1,1,1
16587,225.15,71,1,1,1
16589,459.24,368,3,0,1
16591,213.5,41,1,0,0
16592,4113.68,2927,16,0,0
16593,330.03,116,3,0,0
16594,181.09,64,1,0,1
16595,360.16,335,1,0,0
16596,250.15,97,2,0,0
16597,90.04,184,1,0,0
16598,145.05,73,1,1,1
16600,813.52,1145,6,0,0
16601,242.7,133,1,0,0
16602,528.08,336,1,0,0
16603,482.47,480,2,0,0
16607,3347.71,2859,14,0,0
16609,5493.46,2420,7,0,0
16610,75.66,66,1,1,1
16611,129.49,47,1,1,1
16612,1187.66,506,4,0,0
16613,618.59,293,1,0,0
16614,506.19,223,1,1,1
16616,500.42,370,2,0,0
16617,151.85,91,1,1,1
16618,2647.59,1363,5,0,0
16619,226.21,133,1,1,1
16620,178.96,88,2,0,0
16621,813.48,302,4,0,0
16623,129.45000000000002,39,1,1,1
16624,810.57,488,2,0,0
16625,333.08,164,1,1,1
16626,4413.1,2690,17,0,0
16627,322.8,162,1,0,0
16628,2188.05,1205,5,0,0
16629,408.63,489,2,0,0
16633,2883.1,1138,6,0,0
16634,217.9,82,2,1,1
16637,1154.47,927,4,0,0
16638,1680.72,1255,10,0,0
16639,1257.51,510,3,0,0
16641,231.1,256,1,1,1
16642,688.33,479,2,0,0
16643,487.51,269,1,1,1
16644,833.78,826,2,1,1
16647,214.06,146,2,1,1
16648,290.66,281,1,0,0
16650,518.42,372,1,0,0
16652,6773.97,3283,7,0,0
16653,1212.66,733,2,0,0
16654,601.27,282,4,1,1
16655,3789.52,2363,6,0,0
16656,8625.8,8894,15,0,0
16657,874.43,1130,4,0,0
16658,123.24,40,1,1,1
16659,39.12,72,1,1,1
16660,1267.65,571,4,0,0
16665,135.4,59,1,1,1
16666,118.98,233,1,0,0
16667,567.1800000000001,236,2,0,0
16668,306.72,318,6,0,0
16669,1348.88,881,3,0,0
16670,4095.9,2556,11,0,0
16671,1692.27,875,3,0,0
16672,8134.9400000000005,2832,20,0,0
16674,304.24,181,2,0,0
16676,1592.12,636,4,0,0
16678,3109.99,2397,12,0,0
16679,129.75,29,1,1,1
16680,183.7,94,1,0,0
16681,1770.3400000000001,1407,6,0,0
16682,1028.0,1040,5,0,0
16684,66653.56,50255,28,0,0
16685,324.24,396,2,0,0
16686,2959.88,1977,7,0,0
16688,1260.8600000000001,804,4,0,0
16689,422.6,330,2,0,0
16690,225.58,138,2,0,0
16692,1276.0,152,2,1,1
16693,477.86,203,2,0,0
16696,657.9,146,4,1,1
16697,112.75,27,1,1,1
16698,1998.0,840,2,1,0
16700,5076.55,4024,13,0,0
16701,5398.3,6393,13,0,0
16705,14034.99,5476,20,0,0
16706,531.35,249,3,0,0
16708,656.63,285,1,0,0
16709,3029.87,851,5,0,0
16710,2467.9900000000002,1823,10,0,0
16711,1651.03,833,5,0,0
16712,3611.31,1730,11,0,0
16713,6910.78,4271,15,0,0
16714,1129.06,589,3,1,1
16715,301.71999999999997,642,1,0,0
16716,901.2,120,2,1,1
16717,3843.08,1860,6,0,0
16718,606.0500000000001,407,1,1,1
16719,1770.22,1175,7,0,0
16720,152.95,180,1,0,0
16721,292.47,172,1,1,1
16722,4730.81,5001,13,0,0
16723,576.4,398,2,0,0
16725,758.27,288,7,1,1
16726,1358.74,945,5,0,0
16727,256.32,167,1,1,1
16728,1048.28,671,4,0,0
16729,7205.33,5722,21,0,0
16730,743.11,994,3,0,0
16732,603.75,317,1,0,0
16734,646.76,345,3,0,0
16735,2247.41,1532,5,0,0
16737,417.6,288,1,0,0
16738,3.75,3,1,1,1
16739,323.0,172,1,1,1
16742,464.9,1,1,0,0
16743,2213.13,2035,7,0,0
16744,1291.91,798,7,0,0
16745,7180.7,6719,17,0,0
16746,6680.11,4660,18,0,0
16747,836.0600000000001,583,2,0,0
16748,1515.9,880,5,0,0
16750,623.93,214,5,0,0
16751,1764.72,1031,1,0,0
16752,207.5,54,1,1,1
16753,223.92000000000002,189,1,0,0
16754,2002.4,4280,1,1,1
16755,1475.43,1058,3,1,1
16756,239.4,106,1,1,0
16757,106.83000000000001,81,1,1,1
16758,369.34000000000003,203,1,0,0
16759,789.79,609,3,0,0
16761,316.62,341,1,1,1
16762,1207.24,480,3,0,0
16763,611.8499999999999,319,1,1,1
16764,2790.9500000000003,1253,13,0,0
16765,34.0,4,1,1,1
16766,1145.6,536,2,1,1
16767,5575.56,4423,11,0,0
16768,478.09000000000003,196,3,0,0
16769,361.54,80,1,1,1
16770,757.1,456,5,0,0
16771,2242.61,1487,5,0,0
16773,171.59,171,1,0,0
16774,661.52,322,4,0,0
16775,1691.51,439,11,0,0
16776,371.54,254,1,0,0
16777,222.62,62,2,0,0
16778,245.94,194,2,0,0
16779,10611.72,5301,22,0,0
16780,422.24,270,2,1,1
16781,311.25,113,1,1,1
16782,2267.9500000000003,705,13,0,0
16784,107.6,24,1,0,0
16788,594.39,304,2,1,1
16789,80.80000000000001,32,1,0,0
16790,1545.6200000000001,898,6,0,0
16791,1705.78,757,7,0,0
16792,110.38,44,2,1,1
16793,243.84,146,1,0,1
16794,1196.5,923,10,0,0
16795,414.88,239,1,1,1
16796,305.62,186,1,0,0
16800,1162.65,524,1,0,0
16801,1594.23,493,4,1,1
16803,332.3,245,1,0,0
16804,536.99,246,3,0,0
16805,460.59000000000003,539,2,1,1
16806,762.16,356,4,1,1
16807,1121.59,778,3,1,0
16808,288.42,196,2,1,0
16809,914.69,652,5,0,0
16810,309.54,114,1,1,1
16811,547.07,477,2,0,0
16812,479.35,81,1,1,1
16813,1652.18,1501,10,0,0
16814,6416.7,2697,21,0,0
16816,417.06,274,4,1,0
16817,1604.75,822,9,0,0
16818,3349.57,2164,11,0,0
16820,497.61,307,1,1,1
16823,358.38,136,1,1,1
16824,460.64,236,2,0,0
16825,775.18,566,2,0,0
16826,341.7,158,1,0,0
16828,128.5,59,2,1,1
16829,197.22,99,1,1,1
16830,325.91,264,1,0,1
16832,199.15,33,3,1,1
16833,1106.53,440,4,0,0
16834,413.46,358,1,1,1
16835,180.85,61,2,1,0
16836,251.87,165,2,0,1
16837,3170.98,1563,11,0,0
16838,588.85,185,2,1,1
16839,16594.35,8975,34,0,0
16841,1869.82,2250,6,0,0
16842,1264.19,693,3,1,0
16843,10196.57,10159,16,0,0
16846,214.32,135,1,0,0
16847,193.44,78,1,0,1
16848,281.42,182,1,0,0
16849,124.57,33,1,1,1
16850,332.41,249,1,1,1
16851,342.45,271,3,0,1
16852,144.91,56,2,0,0
16855,328.40000000000003,164,2,0,0
16856,35.400000000000006,12,1,0,0
16858,375.69000000000005,91,1,1,1
16859,747.81,827,2,1,1
16861,173.76,140,2,0,0
16863,502.8,409,2,0,0
16866,207.74,60,3,1,1
16869,817.12,583,4,0,0
16871,2812.34,1253,6,0,0
16872,680.02,600,3,0,0
16873,7123.62,3840,6,0,0
16875,2095.53,1069,5,0,0
16877,846.62,458,6,0,0
16878,13.3,12,1,0,0
16880,1491.43,746,7,0,0
16881,432.0,600,1,0,0
16882,705.12,424,3,0,0
16883,272.48,103,2,1,1
16884,429.84,320,2,0,0
16885,450.41,178,3,0,0
16887,192.32999999999998,156,1,0,0
16889,1578.67,925,3,1,1
16891,742.43,265,5,0,0
16892,518.19,236,5,0,0
16893,145.93,62,1,1,1
16895,202.27,91,1,0,0
16897,289.78,73,2,1,1
16898,501.03000000000003,412,3,0,0
16899,1271.06,520,6,0,0
16900,887.11,833,3,0,0
16902,1706.88,629,1,1,1
16903,363.2,247,1,0,0
16904,3653.75,1984,16,0,0
16905,3037.6,1381,7,0,0
16906,559.59,263,4,0,0
16907,928.76,286,5,0,0
16909,379.14,436,1,0,0
16910,1508.96,884,8,0,0
16912,2555.58,1025,11,0,0
16913,113.44,82,1,1,1
16914,183.76,112,1,0,0
16915,621.6800000000001,132,6,0,0
16916,562.41,431,2,0,0
16917,391.52,232,1,1,0
16918,1068.82,721,6,0,0
16919,2592.25,1403,11,1,1
16921,154.18,154,1,0,0
16923,7069.08,3344,19,0,0
16924,829.89,467,3,0,0
16926,230.25,35,1,1,1
16927,543.05,993,3,1,1
16928,2814.7,2092,17,0,0
16929,1295.39,929,7,0,0
16930,378.89,339,3,0,0
16931,4554.87,3134,21,0,0
16932,150.23000000000002,82,1,0,0
16933,563.23,288,2,0,0
16934,931.03,397,2,0,0
16936,261.9,171,1,0,0
16938,2711.6800000000003,2533,4,0,0
16940,3049.88,2169,3,0,0
16942,1904.99,805,9,0,0
16943,816.73,145,3,1,1
16945,4345.5,2725,19,0,0
16947,406.48,312,1,1,1
16948,435.02,1614,3,1,1
16949,1286.27,791,6,0,0
16950,1178.56,644,3,0,0
16951,1277.75,1318,3,1,1
16952,167.61,92,2,1,1
16953,20.8,10,1,0,0
16954,2085.08,1054,9,0,0
16955,518.67,266,4,1,1
16956,308.74,114,1,0,0
16957,416.64,172,2,1,1
16959,117.35000000000001,49,1,0,1
16960,507.05,304,3,0,0
16961,234.17000000000002,125,1,1,1
16963,110.55000000000001,35,1,1,1
16965,201.19,291,1,1,1
16966,2154.97,1981,7,0,0
16967,319.02,333,1,1,1
16968,439.43,326,2,0,0
16969,650.41,816,3,0,0
16971,357.21,72,1,0,0
16976,251.51999999999998,88,1,1,0
16978,344.33,166,1,0,0
16979,1852.0,865,6,0,0
16980,1028.46,739,2,1,1
16982,384.06,182,1,0,0
16983,1905.87,1335,7,0,0
16984,4459.52,2380,2,0,0
16985,5464.12,1832,10,0,0
16986,1873.2,1040,2,0,0
16987,1616.8,401,7,0,0
16988,126.12,43,1,0,1
16989,1133.25,1233,6,0,0
16990,179.0,100,1,1,1
16992,1614.31,860,5,0,0
16996,1456.96,544,6,0,0
16997,702.0,360,3,1,1
16998,295.0,76,4,1,1
16999,484.82,294,2,0,0
17001,3989.57,2164,11,0,0
17002,1493.73,679,3,0,0
17004,1312.1399999999999,771,2,0,0
17006,781.78,272,4,0,0
17007,889.9300000000001,597,6,0,0
17010,195.36,118,1,0,0
17011,270.9,186,1,0,0
17014,583.4300000000001,243,3,0,0
17015,1838.61,1978,3,0,0
17017,8694.26,6673,20,0,0
17018,920.1,176,2,0,0
17019,1258.08,820,4,0,0
17022,71.0,108,1,0,0
17024,95.85,69,3,0,0
17025,357.77,235,3,0,0
17026,154.83,97,2,1,1
17027,877.5600000000001,416,6,0,0
17029,716.0,400,2,1,1
17030,146.87,146,1,0,0
17031,380.35,235,2,0,0
17033,1030.14,750,3,0,0
17034,745.52,410,3,0,0
17035,433.53000000000003,229,2,1,0
17037,1267.32,656,1,0,0
17038,112.4,28,1,0,0
17040,449.73,181,1,1,1
17041,1071.49,927,3,0,0
17042,1036.58,990,5,0,0
17043,1735.18,998,4,0,0
17044,948.48,504,1,0,0
17045,339.44,106,3,1,1
17046,642.02,510,1,1,1
17047,1100.9,533,3,0,0
17048,925.35,485,3,1,1
17049,5655.03,2673,9,0,0
17050,3185.64,1595,6,1,1
17051,240.89,179,1,1,1
17052,399.09,251,1,0,0
17053,498.48,122,1,1,1
17054,1356.33,804,5,0,0
17058,1179.89,592,3,0,0
17059,3080.39,1850,5,0,0
17060,234.24,216,1,1,1
17061,5232.2300000000005,1526,11,0,0
17062,533.33,418,4,1,1
17063,1461.14,770,7,0,0
17064,855.45,316,3,0,0
17068,4552.14,2164,21,0,0
17069,2709.7000000000003,1506,9,0,0
17070,304.24,131,1,1,1
17071,2429.03,1197,9,0,0
17073,1446.09,759,4,0,0
17075,834.12,292,4,0,0
